2022-10-25	18:45:3.370	0.22984336	0.038307227	9.787497	
2022-10-25	18:45:3.371	0.21068975	0.076614454	9.768343	
2022-10-25	18:45:3.371	0.19153613	-0.019153614	9.825804	
2022-10-25	18:45:3.437	0.21068975	-0.019153614	9.816227	
2022-10-25	18:45:3.437	0.22984336	0.019153614	9.80665	
2022-10-25	18:45:3.438	0.24899697	0.047884032	9.80665	
2022-10-25	18:45:3.503	0.20111294	0.038307227	9.77792	
2022-10-25	18:45:3.504	0.24899697	-0.02873042	9.787497	
2022-10-25	18:45:3.504	0.23942018	0.009576807	9.835381	
2022-10-25	18:45:3.570	0.24899697	0.047884032	9.825804	
2022-10-25	18:45:3.570	0.22984336	0.047884032	9.80665	
2022-10-25	18:45:3.571	0.19153613	0.038307227	9.80665	
2022-10-25	18:45:3.571	0.21068975	-0.019153614	9.816227	
2022-10-25	18:45:3.637	0.24899697	-0.009576807	9.816227	
2022-10-25	18:45:3.638	0.24899697	0.02873042	9.80665	
2022-10-25	18:45:3.638	0.21068975	0.02873042	9.77792	
2022-10-25	18:45:3.704	0.16280572	0.047884032	9.77792	
2022-10-25	18:45:3.705	0.22026655	-0.009576807	9.816227	
2022-10-25	18:45:3.705	0.2681506	-0.009576807	9.844957	
2022-10-25	18:45:3.770	0.22984336	0.019153614	9.797073	
2022-10-25	18:45:3.770	0.21068975	0.076614454	9.816227	
2022-10-25	18:45:3.771	0.20111294	0.038307227	9.797073	
2022-10-25	18:45:3.771	0.21068975	-0.02873042	9.816227	
2022-10-25	18:45:3.837	0.22984336	-0.009576807	9.787497	
2022-10-25	18:45:3.837	0.2681506	0.02873042	9.816227	
2022-10-25	18:45:3.838	0.22984336	0.047884032	9.77792	
2022-10-25	18:45:3.903	0.22984336	0.038307227	9.77792	
2022-10-25	18:45:3.904	0.20111294	-0.038307227	9.835381	
2022-10-25	18:45:3.904	0.23942018	-0.038307227	9.80665	
2022-10-25	18:45:3.904	0.2777274	0.047884032	9.825804	
2022-10-25	18:45:3.970	0.23942018	0.038307227	9.797073	
2022-10-25	18:45:3.971	0.19153613	0.038307227	9.758766	
2022-10-25	18:45:3.971	0.22026655	0.0	9.77792	
